awakeSleepSeconds,calendarDate,lightSleepSeconds,sleepWindowConfirmationType,sleepStartTimestampGMT,unmeasurableSeconds,sleepEndTimestampGMT,retro,deepSleepSeconds
480.0,2022-10-17,19320.0,ENHANCED_CONFIRMED,2022-10-17T04:24:00.0,1020.0,2022-10-17T13:00:00.0,false,2580.0
360.0,2022-10-18,21660.0,ENHANCED_CONFIRMED,2022-10-18T04:13:00.0,0.0,2022-10-18T13:08:00.0,false,0.0
120.0,2022-10-19,18660.0,ENHANCED_CONFIRMED,2022-10-19T04:32:00.0,0.0,2022-10-19T13:01:00.0,false,1920.0
420.0,2022-10-20,18480.0,ENHANCED_CONFIRMED,2022-10-20T04:35:00.0,0.0,2022-10-20T13:07:00.0,false,2340.0
180.0,2022-10-21,18480.0,ENHANCED_CONFIRMED,2022-10-21T04:16:00.0,0.0,2022-10-21T13:01:00.0,false,0.0
180.0,2022-10-22,19800.0,ENHANCED_CONFIRMED,2022-10-22T04:59:00.0,0.0,2022-10-22T14:01:00.0,false,1440.0
1380.0,2022-10-23,18600.0,ENHANCED_CONFIRMED,2022-10-23T03:44:00.0,0.0,2022-10-23T14:39:00.0,false,3300.0
300.0,2022-10-24,16680.0,ENHANCED_CONFIRMED,2022-10-24T05:00:00.0,0.0,2022-10-24T13:01:00.0,false,0.0
600.0,2022-10-25,16860.0,ENHANCED_CONFIRMED,2022-10-25T04:37:00.0,0.0,2022-10-25T13:00:00.0,false,0.0
0.0,2022-10-26,12900.0,ENHANCED_CONFIRMED,2022-10-26T05:12:00.0,0.0,2022-10-26T13:01:00.0,false,360.0
240.0,2022-10-27,18720.0,ENHANCED_CONFIRMED,2022-10-27T04:50:00.0,0.0,2022-10-27T13:01:00.0,false,1080.0
600.0,2022-10-28,18540.0,ENHANCED_CONFIRMED,2022-10-28T02:18:00.0,2640.0,2022-10-28T13:00:00.0,false,2640.0
960.0,2022-10-29,21660.0,ENHANCED_CONFIRMED,2022-10-29T04:29:00.0,0.0,2022-10-29T15:02:00.0,false,840.0
0.0,2022-10-31,16680.0,ENHANCED_CONFIRMED,2022-10-31T05:16:00.0,0.0,2022-10-31T12:53:00.0,false,2820.0
360.0,2022-11-01,19800.0,ENHANCED_CONFIRMED,2022-11-01T04:16:00.0,0.0,2022-11-01T13:01:00.0,false,360.0
0.0,2022-11-02,14400.0,ENHANCED_CONFIRMED,2022-11-02T05:06:00.0,0.0,2022-11-02T13:00:00.0,false,0.0
120.0,2022-11-03,18720.0,ENHANCED_CONFIRMED,2022-11-03T04:19:00.0,0.0,2022-11-03T13:01:00.0,false,0.0
420.0,2022-11-04,25800.0,ENHANCED_CONFIRMED,2022-11-04T02:29:00.0,0.0,2022-11-04T13:01:00.0,false,0.0
60.0,2022-11-05,17880.0,ENHANCED_CONFIRMED,2022-11-05T04:21:00.0,0.0,2022-11-05T14:00:00.0,false,0.0
180.0,2022-11-06,21120.0,ENHANCED_CONFIRMED,2022-11-06T04:51:00.0,0.0,2022-11-06T14:59:00.0,false,1560.0
60.0,2022-11-07,16140.0,ENHANCED_CONFIRMED,2022-11-07T05:45:00.0,0.0,2022-11-07T14:00:00.0,false,360.0
240.0,2022-11-08,17520.0,ENHANCED_CONFIRMED,2022-11-08T05:21:00.0,0.0,2022-11-08T14:01:00.0,false,0.0
300.0,2022-11-09,17820.0,ENHANCED_CONFIRMED,2022-11-09T05:04:00.0,0.0,2022-11-09T14:01:00.0,false,4020.0
0.0,2022-11-10,15060.0,ENHANCED_CONFIRMED,2022-11-10T06:18:00.0,960.0,2022-11-10T14:01:00.0,false,0.0
120.0,2022-11-11,16320.0,ENHANCED_CONFIRMED,2022-11-11T05:40:00.0,0.0,2022-11-11T14:00:00.0,false,0.0
1140.0,2022-11-12,16140.0,ENHANCED_CONFIRMED,2022-11-12T07:19:00.0,0.0,2022-11-12T15:00:00.0,false,1500.0
0.0,2022-11-13,16620.0,ENHANCED_CONFIRMED,2022-11-13T07:06:00.0,0.0,2022-11-13T15:31:00.0,false,2940.0
0.0,2022-11-14,19140.0,ENHANCED_CONFIRMED,2022-11-14T05:53:00.0,780.0,2022-11-14T14:03:00.0,false,1140.0
0.0,2022-11-15,18420.0,ENHANCED_CONFIRMED,2022-11-15T05:46:00.0,3120.0,2022-11-15T14:03:00.0,false,420.0
60.0,2022-11-16,16920.0,ENHANCED_CONFIRMED,2022-11-16T06:30:00.0,0.0,2022-11-16T14:01:00.0,false,0.0
480.0,2022-11-17,15480.0,ENHANCED_CONFIRMED,2022-11-17T06:06:00.0,0.0,2022-11-17T15:03:00.0,false,2760.0
300.0,2022-11-18,20160.0,ENHANCED_CONFIRMED,2022-11-18T05:10:00.0,0.0,2022-11-18T14:00:00.0,false,1380.0
360.0,2022-11-19,13380.0,ENHANCED_CONFIRMED,2022-11-19T06:39:00.0,1860.0,2022-11-19T14:01:00.0,false,1380.0
240.0,2022-11-20,20340.0,ENHANCED_CONFIRMED,2022-11-20T05:26:00.0,0.0,2022-11-20T14:50:00.0,false,0.0
0.0,2022-11-21,15120.0,ENHANCED_CONFIRMED,2022-11-21T06:05:00.0,0.0,2022-11-21T14:01:00.0,false,2460.0
540.0,2022-11-22,15180.0,ENHANCED_CONFIRMED,2022-11-22T06:06:00.0,0.0,2022-11-22T13:57:00.0,false,2520.0
60.0,2022-11-23,18120.0,ENHANCED_CONFIRMED,2022-11-23T05:43:00.0,0.0,2022-11-23T14:03:00.0,false,540.0
120.0,2022-11-24,14880.0,ENHANCED_CONFIRMED,2022-11-24T05:48:00.0,0.0,2022-11-24T14:00:00.0,false,1200.0
1980.0,2022-11-26,27300.0,ENHANCED_CONFIRMED,2022-11-26T04:40:00.0,0.0,2022-11-26T16:40:00.0,false,1920.0
180.0,2022-11-27,20640.0,ENHANCED_CONFIRMED,2022-11-27T04:58:00.0,900.0,2022-11-27T14:03:00.0,false,720.0
840.0,2022-11-28,14160.0,ENHANCED_CONFIRMED,2022-11-28T05:48:00.0,0.0,2022-11-28T14:01:00.0,false,0.0
900.0,2022-11-29,15180.0,ENHANCED_CONFIRMED,2022-11-29T04:34:00.0,0.0,2022-11-29T14:01:00.0,false,2100.0
120.0,2022-11-30,18600.0,ENHANCED_CONFIRMED,2022-11-30T05:37:00.0,720.0,2022-11-30T14:01:00.0,false,1560.0
0.0,2022-12-01,17340.0,ENHANCED_CONFIRMED,2022-12-01T05:28:00.0,0.0,2022-12-01T14:04:00.0,false,900.0
420.0,2022-12-02,16440.0,ENHANCED_CONFIRMED,2022-12-02T05:25:00.0,0.0,2022-12-02T14:00:00.0,false,180.0
660.0,2022-12-03,17880.0,ENHANCED_CONFIRMED,2022-12-03T04:11:00.0,0.0,2022-12-03T14:30:00.0,false,2040.0
660.0,2022-12-04,21600.0,ENHANCED_CONFIRMED,2022-12-04T04:36:00.0,0.0,2022-12-04T16:01:00.0,false,0.0
0.0,2022-12-05,15540.0,ENHANCED_CONFIRMED,2022-12-05T06:13:00.0,0.0,2022-12-05T14:00:00.0,false,0.0
300.0,2022-12-06,21180.0,ENHANCED_CONFIRMED,2022-12-06T05:07:00.0,0.0,2022-12-06T14:02:00.0,false,0.0
0.0,2022-12-07,18900.0,ENHANCED_CONFIRMED,2022-12-07T06:04:00.0,0.0,2022-12-07T14:01:00.0,false,0.0
60.0,2022-12-08,16380.0,ENHANCED_CONFIRMED,2022-12-08T05:55:00.0,0.0,2022-12-08T14:00:00.0,false,0.0
60.0,2022-12-09,14280.0,ENHANCED_CONFIRMED,2022-12-09T05:42:00.0,1080.0,2022-12-09T14:01:00.0,false,0.0
840.0,2022-12-10,17640.0,ENHANCED_CONFIRMED,2022-12-10T04:25:00.0,0.0,2022-12-10T15:01:00.0,false,0.0
420.0,2022-12-11,23640.0,ENHANCED_CONFIRMED,2022-12-11T06:16:00.0,0.0,2022-12-11T17:34:00.0,false,2760.0
0.0,2022-12-12,17040.0,ENHANCED_CONFIRMED,2022-12-12T06:08:00.0,0.0,2022-12-12T14:03:00.0,false,2520.0
1440.0,2022-12-13,26520.0,ENHANCED_CONFIRMED,2022-12-13T02:13:00.0,0.0,2022-12-13T14:00:00.0,false,1320.0
420.0,2022-12-14,29700.0,ENHANCED_CONFIRMED_FINAL,2022-12-14T05:53:00.0,0.0,2022-12-14T17:08:00.0,false,1860.0
60.0,2022-12-15,17640.0,ENHANCED_CONFIRMED_FINAL,2022-12-15T05:39:00.0,0.0,2022-12-15T14:00:00.0,false,0.0
0.0,2022-12-16,16860.0,ENHANCED_CONFIRMED_FINAL,2022-12-16T05:36:00.0,0.0,2022-12-16T14:00:00.0,false,1260.0
0.0,2022-12-17,16980.0,ENHANCED_CONFIRMED_FINAL,2022-12-17T06:22:00.0,0.0,2022-12-17T14:02:00.0,false,0.0
360.0,2022-12-18,18120.0,ENHANCED_CONFIRMED_FINAL,2022-12-18T05:46:00.0,840.0,2022-12-18T14:03:00.0,false,2700.0
720.0,2022-12-19,18720.0,ENHANCED_CONFIRMED_FINAL,2022-12-19T04:50:00.0,0.0,2022-12-19T14:03:00.0,false,360.0
60.0,2022-12-20,19260.0,ENHANCED_CONFIRMED,2022-12-20T05:06:00.0,0.0,2022-12-20T14:03:00.0,false,0.0
240.0,2022-12-21,29100.0,ENHANCED_CONFIRMED,2022-12-21T05:21:00.0,0.0,2022-12-21T19:06:00.0,false,0.0
0.0,2022-12-22,18660.0,ENHANCED_CONFIRMED_FINAL,2022-12-22T05:56:00.0,0.0,2022-12-22T14:00:00.0,false,0.0
60.0,2022-12-23,15000.0,ENHANCED_CONFIRMED_FINAL,2022-12-23T05:19:00.0,0.0,2022-12-23T14:02:00.0,false,1920.0
1740.0,2022-12-24,25140.0,ENHANCED_CONFIRMED,2022-12-24T02:30:00.0,0.0,2022-12-24T15:10:00.0,false,9720.0
120.0,2022-12-25,19380.0,ENHANCED_CONFIRMED,2022-12-25T05:16:00.0,0.0,2022-12-25T15:06:00.0,false,2640.0
120.0,2022-12-26,17520.0,ENHANCED_CONFIRMED_FINAL,2022-12-26T05:46:00.0,0.0,2022-12-26T14:06:00.0,false,960.0
0.0,2022-12-27,17820.0,ENHANCED_CONFIRMED_FINAL,2022-12-27T05:27:00.0,0.0,2022-12-27T14:01:00.0,false,360.0
60.0,2022-12-28,17040.0,ENHANCED_CONFIRMED_FINAL,2022-12-28T06:08:00.0,0.0,2022-12-28T14:04:00.0,false,1920.0
0.0,2022-12-29,19800.0,ENHANCED_CONFIRMED_FINAL,2022-12-29T06:21:00.0,0.0,2022-12-29T15:16:00.0,false,1080.0
0.0,2022-12-30,16980.0,ENHANCED_CONFIRMED_FINAL,2022-12-30T05:48:00.0,0.0,2022-12-30T14:02:00.0,false,2520.0
60.0,2022-12-31,18720.0,ENHANCED_CONFIRMED_FINAL,2022-12-31T05:53:00.0,0.0,2022-12-31T15:53:00.0,false,3660.0
480.0,2023-01-01,23760.0,ENHANCED_CONFIRMED_FINAL,2023-01-01T05:34:00.0,0.0,2023-01-01T15:38:00.0,false,1260.0
120.0,2023-01-02,14820.0,ENHANCED_CONFIRMED_FINAL,2023-01-02T06:07:00.0,0.0,2023-01-02T14:06:00.0,false,2100.0
60.0,2023-01-03,21780.0,ENHANCED_CONFIRMED_FINAL,2023-01-03T04:14:00.0,0.0,2023-01-03T16:25:00.0,false,0.0
120.0,2023-01-04,15240.0,ENHANCED_CONFIRMED_FINAL,2023-01-04T05:40:00.0,0.0,2023-01-04T14:06:00.0,false,2640.0
60.0,2023-01-05,19320.0,ENHANCED_CONFIRMED,2023-01-05T05:09:00.0,0.0,2023-01-05T14:04:00.0,false,3000.0
0.0,2023-01-06,17760.0,ENHANCED_CONFIRMED_FINAL,2023-01-06T06:02:00.0,0.0,2023-01-06T14:03:00.0,false,2580.0
300.0,2023-01-07,22200.0,ENHANCED_CONFIRMED_FINAL,2023-01-07T04:50:00.0,0.0,2023-01-07T15:03:00.0,false,2880.0
0.0,2023-01-08,24360.0,AUTO_CONFIRMED_FINAL,2023-01-08T05:14:00.0,0.0,2023-01-08T15:19:00.0,false,11940.0
120.0,2023-01-09,18000.0,ENHANCED_CONFIRMED_FINAL,2023-01-09T05:02:00.0,0.0,2023-01-09T14:04:00.0,false,1080.0
120.0,2023-01-10,15960.0,ENHANCED_CONFIRMED_FINAL,2023-01-10T06:55:00.0,0.0,2023-01-10T16:00:00.0,false,180.0
1080.0,2023-01-11,18840.0,ENHANCED_CONFIRMED_FINAL,2023-01-11T05:10:00.0,0.0,2023-01-11T14:31:00.0,false,900.0
540.0,2023-01-13,17280.0,ENHANCED_CONFIRMED,2023-01-13T05:41:00.0,0.0,2023-01-13T14:04:00.0,false,0.0
1020.0,2023-01-14,25620.0,ENHANCED_CONFIRMED_FINAL,2023-01-14T03:06:00.0,0.0,2023-01-14T14:07:00.0,false,0.0
360.0,2023-01-15,24300.0,ENHANCED_CONFIRMED,2023-01-15T05:06:00.0,0.0,2023-01-15T17:35:00.0,false,2340.0
0.0,2023-01-16,14820.0,ENHANCED_CONFIRMED_FINAL,2023-01-16T05:34:00.0,0.0,2023-01-16T13:34:00.0,false,0.0
420.0,2023-01-17,17580.0,ENHANCED_CONFIRMED_FINAL,2023-01-17T05:14:00.0,0.0,2023-01-17T13:39:00.0,false,3120.0
240.0,2023-01-18,18120.0,ENHANCED_CONFIRMED_FINAL,2023-01-18T05:10:00.0,0.0,2023-01-18T13:32:00.0,false,540.0
180.0,2023-01-19,14340.0,ENHANCED_CONFIRMED_FINAL,2023-01-19T04:55:00.0,4260.0,2023-01-19T13:30:00.0,false,0.0
60.0,2023-01-20,12780.0,ENHANCED_CONFIRMED_FINAL,2023-01-20T05:19:00.0,2340.0,2023-01-20T13:30:00.0,false,0.0
240.0,2023-01-21,18840.0,ENHANCED_CONFIRMED,2023-01-21T07:17:00.0,0.0,2023-01-21T17:01:00.0,false,0.0
120.0,2023-01-22,21360.0,ENHANCED_CONFIRMED,2023-01-22T05:27:00.0,0.0,2023-01-22T16:31:00.0,false,1320.0
60.0,2023-01-23,19260.0,ENHANCED_CONFIRMED_FINAL,2023-01-23T05:08:00.0,2340.0,2023-01-23T13:31:00.0,false,0.0
60.0,2023-01-24,16440.0,ENHANCED_CONFIRMED_FINAL,2023-01-24T05:13:00.0,0.0,2023-01-24T13:30:00.0,false,1980.0
60.0,2023-01-25,16260.0,ENHANCED_CONFIRMED_FINAL,2023-01-25T05:15:00.0,0.0,2023-01-25T13:31:00.0,false,1740.0
0.0,2023-01-26,16560.0,ENHANCED_CONFIRMED_FINAL,2023-01-26T05:05:00.0,0.0,2023-01-26T13:32:00.0,false,2400.0
780.0,2023-01-27,19080.0,ENHANCED_CONFIRMED_FINAL,2023-01-27T04:41:00.0,0.0,2023-01-27T13:26:00.0,false,1440.0
180.0,2023-01-28,20100.0,ENHANCED_CONFIRMED_FINAL,2023-01-28T06:12:00.0,0.0,2023-01-28T16:00:00.0,false,3360.0
1020.0,2023-01-29,20760.0,ENHANCED_CONFIRMED_FINAL,2023-01-29T05:19:00.0,0.0,2023-01-29T15:25:00.0,false,0.0
180.0,2023-01-30,15780.0,ENHANCED_CONFIRMED_FINAL,2023-01-30T05:08:00.0,0.0,2023-01-30T13:26:00.0,false,2880.0
0.0,2023-01-31,18840.0,ENHANCED_CONFIRMED_FINAL,2023-01-31T05:00:00.0,0.0,2023-01-31T13:26:00.0,false,2520.0
120.0,2023-02-01,18360.0,ENHANCED_CONFIRMED_FINAL,2023-02-01T05:16:00.0,0.0,2023-02-01T13:26:00.0,false,2700.0
0.0,2023-02-02,19260.0,ENHANCED_CONFIRMED_FINAL,2023-02-02T04:29:00.0,0.0,2023-02-02T13:26:00.0,false,1980.0
660.0,2023-02-03,16620.0,ENHANCED_CONFIRMED_FINAL,2023-02-03T05:05:00.0,2640.0,2023-02-03T13:07:00.0,false,840.0
0.0,2023-02-04,15840.0,ENHANCED_CONFIRMED_FINAL,2023-02-04T05:24:00.0,0.0,2023-02-04T14:01:00.0,false,3060.0
60.0,2023-02-05,17160.0,ENHANCED_CONFIRMED,2023-02-05T05:32:00.0,0.0,2023-02-05T14:00:00.0,false,120.0
420.0,2023-02-06,16920.0,ENHANCED_CONFIRMED_FINAL,2023-02-06T04:36:00.0,0.0,2023-02-06T13:25:00.0,false,1440.0
540.0,2023-02-07,21780.0,ENHANCED_CONFIRMED_FINAL,2023-02-07T04:49:00.0,0.0,2023-02-07T13:26:00.0,false,0.0
180.0,2023-02-08,17760.0,ENHANCED_CONFIRMED_FINAL,2023-02-08T04:46:00.0,0.0,2023-02-08T13:26:00.0,false,1860.0
60.0,2023-02-09,15000.0,ENHANCED_CONFIRMED_FINAL,2023-02-09T04:38:00.0,0.0,2023-02-09T13:25:00.0,false,0.0
60.0,2023-02-10,14640.0,ENHANCED_CONFIRMED_FINAL,2023-02-10T05:19:00.0,780.0,2023-02-10T13:27:00.0,false,0.0
0.0,2023-02-11,15600.0,ENHANCED_CONFIRMED_FINAL,2023-02-11T05:59:00.0,1800.0,2023-02-11T15:04:00.0,false,2100.0
420.0,2023-02-12,18060.0,ENHANCED_CONFIRMED_FINAL,2023-02-12T04:47:00.0,0.0,2023-02-12T13:31:00.0,false,0.0
0.0,2023-02-13,18780.0,ENHANCED_CONFIRMED_FINAL,2023-02-13T05:48:00.0,0.0,2023-02-13T13:26:00.0,false,60.0
240.0,2023-02-14,21000.0,ENHANCED_CONFIRMED_FINAL,2023-02-14T04:33:00.0,0.0,2023-02-14T13:26:00.0,false,1620.0
0.0,2023-02-15,16200.0,ENHANCED_CONFIRMED_FINAL,2023-02-15T05:19:00.0,0.0,2023-02-15T13:26:00.0,false,1980.0
60.0,2023-02-16,15420.0,ENHANCED_CONFIRMED_FINAL,2023-02-16T04:56:00.0,0.0,2023-02-16T13:25:00.0,false,3720.0
0.0,2023-02-17,15660.0,ENHANCED_CONFIRMED_FINAL,2023-02-17T05:06:00.0,0.0,2023-02-17T13:26:00.0,false,0.0
360.0,2023-02-18,18720.0,ENHANCED_CONFIRMED_FINAL,2023-02-18T06:28:00.0,0.0,2023-02-18T15:31:00.0,false,2520.0
720.0,2023-02-19,18720.0,ENHANCED_CONFIRMED_FINAL,2023-02-19T05:11:00.0,0.0,2023-02-19T15:21:00.0,false,0.0
120.0,2023-02-20,15120.0,ENHANCED_CONFIRMED,2023-02-20T05:14:00.0,1140.0,2023-02-20T13:36:00.0,false,1380.0
0.0,2023-02-21,15480.0,ENHANCED_CONFIRMED_FINAL,2023-02-21T05:18:00.0,0.0,2023-02-21T13:27:00.0,false,2280.0
0.0,2023-02-22,15600.0,ENHANCED_CONFIRMED_FINAL,2023-02-22T05:19:00.0,0.0,2023-02-22T13:24:00.0,false,1980.0
0.0,2023-02-23,17100.0,ENHANCED_CONFIRMED_FINAL,2023-02-23T05:39:00.0,0.0,2023-02-23T13:26:00.0,false,2280.0
0.0,2023-02-24,16200.0,ENHANCED_CONFIRMED_FINAL,2023-02-24T05:10:00.0,0.0,2023-02-24T13:26:00.0,false,2220.0
2100.0,2023-02-25,16560.0,ENHANCED_CONFIRMED_FINAL,2023-02-25T05:03:00.0,0.0,2023-02-25T14:00:00.0,false,3420.0
0.0,2023-02-26,16680.0,ENHANCED_CONFIRMED_FINAL,2023-02-26T05:12:00.0,0.0,2023-02-26T13:25:00.0,false,0.0
0.0,2023-02-27,15780.0,ENHANCED_CONFIRMED_FINAL,2023-02-27T05:12:00.0,0.0,2023-02-27T13:26:00.0,false,4440.0
60.0,2023-02-28,17880.0,ENHANCED_CONFIRMED_FINAL,2023-02-28T05:09:00.0,0.0,2023-02-28T13:25:00.0,false,660.0
0.0,2023-03-01,17100.0,ENHANCED_CONFIRMED_FINAL,2023-03-01T05:10:00.0,0.0,2023-03-01T13:25:00.0,false,1440.0
0.0,2023-03-02,16560.0,ENHANCED_CONFIRMED_FINAL,2023-03-02T04:47:00.0,0.0,2023-03-02T13:26:00.0,false,3180.0
180.0,2023-03-03,22320.0,ENHANCED_CONFIRMED_FINAL,2023-03-03T04:43:00.0,0.0,2023-03-03T13:36:00.0,false,0.0
0.0,2023-03-04,17460.0,ENHANCED_CONFIRMED_FINAL,2023-03-04T05:29:00.0,0.0,2023-03-04T13:31:00.0,false,2100.0
60.0,2023-03-05,18660.0,ENHANCED_CONFIRMED_FINAL,2023-03-05T05:22:00.0,0.0,2023-03-05T13:31:00.0,false,2520.0
0.0,2023-03-06,14820.0,ENHANCED_CONFIRMED_FINAL,2023-03-06T05:15:00.0,0.0,2023-03-06T13:26:00.0,false,1320.0
60.0,2023-03-07,16500.0,ENHANCED_CONFIRMED_FINAL,2023-03-07T05:32:00.0,0.0,2023-03-07T13:55:00.0,false,600.0
60.0,2023-03-08,17520.0,ENHANCED_CONFIRMED_FINAL,2023-03-08T05:25:00.0,0.0,2023-03-08T13:26:00.0,false,2700.0
120.0,2023-03-09,17700.0,ENHANCED_CONFIRMED_FINAL,2023-03-09T04:27:00.0,2820.0,2023-03-09T13:26:00.0,false,2220.0
60.0,2023-03-10,18300.0,ENHANCED_CONFIRMED,2023-03-10T05:06:00.0,0.0,2023-03-10T13:25:00.0,false,2700.0
0.0,2023-03-11,17520.0,ENHANCED_CONFIRMED_FINAL,2023-03-11T04:26:00.0,0.0,2023-03-11T13:41:00.0,false,5340.0
120.0,2023-03-12,19200.0,ENHANCED_CONFIRMED_FINAL,2023-03-12T05:01:00.0,0.0,2023-03-12T13:31:00.0,false,0.0
240.0,2023-03-13,16800.0,ENHANCED_CONFIRMED_FINAL,2023-03-13T04:24:00.0,0.0,2023-03-13T13:05:00.0,false,2040.0
0.0,2023-03-14,16320.0,ENHANCED_CONFIRMED_FINAL,2023-03-14T04:29:00.0,0.0,2023-03-14T13:03:00.0,false,2640.0
60.0,2023-03-15,15000.0,ENHANCED_CONFIRMED_FINAL,2023-03-15T04:05:00.0,0.0,2023-03-15T12:31:00.0,false,3240.0
120.0,2023-03-16,16260.0,ENHANCED_CONFIRMED_FINAL,2023-03-16T04:38:00.0,0.0,2023-03-16T13:02:00.0,false,2460.0
60.0,2023-03-17,27360.0,ENHANCED_CONFIRMED,2023-03-17T04:30:00.0,0.0,2023-03-17T17:40:00.0,false,4020.0
0.0,2023-03-18,17520.0,ENHANCED_CONFIRMED_FINAL,2023-03-18T05:21:00.0,0.0,2023-03-18T13:07:00.0,false,0.0
0.0,2023-03-19,19500.0,ENHANCED_CONFIRMED_FINAL,2023-03-19T06:11:00.0,0.0,2023-03-19T14:00:00.0,false,3180.0
0.0,2023-03-20,14940.0,ENHANCED_CONFIRMED_FINAL,2023-03-20T04:38:00.0,0.0,2023-03-20T12:26:00.0,false,960.0
180.0,2023-03-21,17160.0,ENHANCED_CONFIRMED_FINAL,2023-03-21T03:58:00.0,2220.0,2023-03-21T12:37:00.0,false,0.0
0.0,2023-03-22,20040.0,ENHANCED_CONFIRMED_FINAL,2023-03-22T04:30:00.0,0.0,2023-03-22T12:26:00.0,false,1860.0
0.0,2023-03-23,15060.0,ENHANCED_CONFIRMED_FINAL,2023-03-23T04:28:00.0,1500.0,2023-03-23T12:26:00.0,false,0.0
0.0,2023-03-24,16380.0,ENHANCED_CONFIRMED_FINAL,2023-03-24T03:54:00.0,0.0,2023-03-24T12:25:00.0,false,0.0
300.0,2023-03-25,15120.0,ENHANCED_CONFIRMED_FINAL,2023-03-25T04:32:00.0,0.0,2023-03-25T13:36:00.0,false,1560.0
0.0,2023-03-26,11040.0,ENHANCED_CONFIRMED_FINAL,2023-03-26T04:12:00.0,0.0,2023-03-26T12:26:00.0,false,0.0
0.0,2023-03-27,15840.0,ENHANCED_CONFIRMED_FINAL,2023-03-27T03:56:00.0,0.0,2023-03-27T12:26:00.0,false,600.0
120.0,2023-03-28,15840.0,ENHANCED_CONFIRMED_FINAL,2023-03-28T03:43:00.0,0.0,2023-03-28T12:30:00.0,false,1560.0
120.0,2023-03-29,17460.0,ENHANCED_CONFIRMED_FINAL,2023-03-29T03:51:00.0,0.0,2023-03-29T12:25:00.0,false,840.0
60.0,2023-03-30,15840.0,ENHANCED_CONFIRMED_FINAL,2023-03-30T04:17:00.0,0.0,2023-03-30T12:26:00.0,false,1080.0
180.0,2023-03-31,16320.0,ENHANCED_CONFIRMED_FINAL,2023-03-31T04:11:00.0,0.0,2023-03-31T12:28:00.0,false,0.0
60.0,2023-04-01,15720.0,ENHANCED_CONFIRMED_FINAL,2023-04-01T04:01:00.0,0.0,2023-04-01T12:31:00.0,false,540.0
0.0,2023-04-02,15720.0,ENHANCED_CONFIRMED_FINAL,2023-04-02T04:29:00.0,0.0,2023-04-02T13:01:00.0,false,840.0
60.0,2023-04-03,14520.0,ENHANCED_CONFIRMED_FINAL,2023-04-03T04:11:00.0,0.0,2023-04-03T11:54:00.0,false,180.0
0.0,2023-04-04,15720.0,ENHANCED_CONFIRMED_FINAL,2023-04-04T04:20:00.0,660.0,2023-04-04T12:25:00.0,false,1680.0
60.0,2023-04-05,16740.0,ENHANCED_CONFIRMED_FINAL,2023-04-05T04:30:00.0,0.0,2023-04-05T12:25:00.0,false,1920.0
240.0,2023-04-06,17040.0,ENHANCED_CONFIRMED_FINAL,2023-04-06T03:29:00.0,0.0,2023-04-06T12:26:00.0,false,0.0
420.0,2023-04-07,16020.0,ENHANCED_CONFIRMED,2023-04-07T03:58:00.0,1740.0,2023-04-07T12:31:00.0,false,1800.0
240.0,2023-04-08,15720.0,ENHANCED_CONFIRMED_FINAL,2023-04-08T04:07:00.0,2160.0,2023-04-08T13:03:00.0,false,0.0
0.0,2023-04-09,18360.0,ENHANCED_CONFIRMED_FINAL,2023-04-09T04:21:00.0,0.0,2023-04-09T12:31:00.0,false,3540.0
360.0,2023-04-10,15360.0,ENHANCED_CONFIRMED_FINAL,2023-04-10T04:00:00.0,0.0,2023-04-10T13:32:00.0,false,0.0
60.0,2023-04-11,12840.0,ENHANCED_CONFIRMED_FINAL,2023-04-11T04:11:00.0,0.0,2023-04-11T12:26:00.0,false,0.0
60.0,2023-04-12,11880.0,ENHANCED_CONFIRMED_FINAL,2023-04-12T04:05:00.0,0.0,2023-04-12T12:25:00.0,false,0.0
60.0,2023-04-13,16080.0,ENHANCED_CONFIRMED_FINAL,2023-04-13T04:06:00.0,0.0,2023-04-13T12:26:00.0,false,1560.0
180.0,2023-04-14,17820.0,ENHANCED_CONFIRMED_FINAL,2023-04-14T04:14:00.0,0.0,2023-04-14T12:26:00.0,false,1680.0
180.0,2023-04-15,14460.0,ENHANCED_CONFIRMED_FINAL,2023-04-15T04:53:00.0,0.0,2023-04-15T13:01:00.0,false,0.0
120.0,2023-04-16,12600.0,ENHANCED_CONFIRMED_FINAL,2023-04-16T04:59:00.0,0.0,2023-04-16T13:01:00.0,false,0.0
0.0,2023-04-17,20460.0,ENHANCED_CONFIRMED_FINAL,2023-04-17T03:14:00.0,0.0,2023-04-17T12:25:00.0,false,1200.0
60.0,2023-04-18,17940.0,ENHANCED_CONFIRMED_FINAL,2023-04-18T04:04:00.0,0.0,2023-04-18T12:26:00.0,false,1740.0
0.0,2023-04-19,16740.0,ENHANCED_CONFIRMED_FINAL,2023-04-19T03:56:00.0,0.0,2023-04-19T12:26:00.0,false,0.0
0.0,2023-04-20,17580.0,ENHANCED_CONFIRMED_FINAL,2023-04-20T03:59:00.0,0.0,2023-04-20T12:26:00.0,false,2520.0
0.0,2023-04-21,18720.0,ENHANCED_CONFIRMED_FINAL,2023-04-21T04:03:00.0,0.0,2023-04-21T12:25:00.0,false,3600.0
1140.0,2023-04-22,18780.0,ENHANCED_CONFIRMED_FINAL,2023-04-22T03:44:00.0,0.0,2023-04-22T13:03:00.0,false,1620.0
60.0,2023-04-23,21960.0,ENHANCED_CONFIRMED,2023-04-23T03:16:00.0,0.0,2023-04-23T12:26:00.0,false,780.0
